income_id,prospectus_id,company_id,income_detail_id,sales_type,provider_type,sales_freq,times_refill,provider_amount,provider_total,detail_1,detail_2,detail_3,detail_4,detail_5,detail_6,detail_7,sales_total,profit_before_costs,operative_costs,cost_rent,cost_water,cost_electricity,cost_gas,cost_phone,cost_taxes,cost_transport,cost_maintenance,cost_accountant,cost_employees,cost_other,profil_after_costs
1,12908,1,0,C,C,1,8,NULL,4500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4500.00,0.00,150.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-150.00
1,12909,1,0,C,C,30,12,NULL,13800.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7000.00,14200.00,3550.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10650.00
1,12918,1,0,C,C,30,7,NULL,13000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6600.00,13400.00,3300.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10100.00
1,12920,1,0,C,C,1,1,NULL,1000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50000.00,49000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49000.00
1,12926,1,0,C,C,4,10,NULL,10000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1800.00,-8200.00,2000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-10200.00
1,12932,1,0,M,M,2,2,NULL,5500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2400.00,-3100.00,850.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-3950.00
1,12943,1,0,C,C,4,9,NULL,5000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10600.00,5600.00,2350.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3250.00
1,12944,1,0,C,C,1,4,NULL,5000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10000.00,5000.00,500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4500.00
1,12951,1,0,C,C,30,8,NULL,16000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6700.00,10800.00,1100.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9700.00
1,12953,1,0,C,C,30,100,NULL,50000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15100.00,10400.00,1800.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8600.00
1,12954,1,0,C,C,30,4,NULL,4000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2500.00,6000.00,200.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5800.00
1,12960,1,0,C,C,30,1,NULL,3000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4900.00,16600.00,2000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14600.00
1,12972,1,0,C,C,30,4,NULL,5000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9100.00,31400.00,500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30900.00
1,12998,1,0,C,C,30,0,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4950.00,19800.00,7320.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12480.00
1,13007,1,0,M,C,4,15,NULL,10000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15200.00,5200.00,350.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4850.00
1,13020,1,0,C,C,30,30,NULL,1500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,750.00,1500.00,100.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1400.00
